A-101-kýzýlcahamam Ankara Þubesi,40.4699243,32.6454813
Sok,40.4700998,32.6458575
A.101,40.4695523,32.6374891
Bim,40.470122,32.646004
Seç Market,40.4736335,32.6458492
A101,40.4701296,32.6510191
Ton Ton Süpermarket,40.474506,32.6479349
Akýn Süpermarket,40.47137439999999,32.647917
Efor Market,40.4693598,32.6414207
Durak Market,40.472052,32.6479599
Gimat Market,40.4703217,32.6436967
BIM,40.470348,32.650203
Özdemir Gýda,40.471332,32.6480962
Çeþme Market,40.471433,32.6461331
Gözde Manav,40.4702032,32.6498425
Spot Gýda Pazarý,40.46994,32.651141
Ersin Bakkal,40.47188999999999,32.6495489
Efor,40.470373,32.649657
Bizim Kasap,40.4706943,32.6455444
Yaðmur Süpermarket,40.493105,32.47623
A.101,40.490847,32.476733
Halka Kuruyemiþ,39.9777221,32.8050388
Bim Toptan Fiyatýna Parekende Satýþ,39.9821486,32.8056038
Beko,40.47016989999999,32.6461706
